stream;start_date;end_date;topic;keywords;stt
RTP1_HD;2024-10-02 07:38:21.0;2024-10-02 07:38:30.0;War and Conflicts;Hezbollah, exército israelita, retirar-se, aldeias;O Hezbollah afirma que, nas últimas horas, conseguiu obrigar o exército israelita a retirar-se de uma das aldeias.
RTP1_HD;2024-10-02 07:38:56.0;2024-10-02 07:39:08.0;War and Conflicts;Irã, morte, líderes, Hezbollah, ataques israelitas, Teerã, 90%, alvos, Israel, interceptou, projetos;Foi a resposta do Irã à morte dos líderes do Hezbollah em ataques israelitas. Teiram a firma que 90% dos alvos foram atingidos, mas Israel garante que interceptou a maioria dos projetos.
RTP1_HD;2024-10-02 07:39:08.0;2024-10-02 07:39:15.0;War and Conflicts;mísseis hipersónicos, tecnologia, baixa altitude, maior controle;Há diversos desses mísseis que são hipersónicos, uma tecnologia mais potente, de baixa altitude e com maior controle.
RTP1_HD;2024-10-02 07:39:18.0;2024-10-02 07:39:27.0;Politics;primeiro-ministro, Israel, Irã, erro grave, pagar, apoio, Estados Unidos;O primeiro-ministro de Israel diz que o Irã cometeu um erro grave e que vai pagar por isso. O primeiro-ministro de Israel agradeceu também o apoio dos Estados Unidos.
RTP1_HD;2024-10-02 07:39:28.0;2024-10-02 07:39:35.0;Politics;פיגוע, יד מכוונת, רצחנית, תארן;גם מאחורי הפיגוע הזה יש יד מכוונת ורצחנית. היא מגיעה מתארן.
RTP1_HD;2024-10-02 07:39:38.0;2024-10-02 07:39:59.0;War and Conflicts;מתקפה, נכשלה, הגנה אווירי, ישראל, מתקדם, צהר, הישג מרשים, ערנות, אחריות, אזרחי ישראל, ארה״ב, תמיכה, הגנה;המתקפה הזאת נכשלה. היא סוכלה בזכות מערך ההגנה האווירי של ישראל, שהוא המתקדם ביותר בעולם, ואני מברך את צהר על ההישג המרשים. היא גם סוכלה בזכות הערנות והאחריות שגיליתם אתם, אזרחי ישראל. ואני מודה גם לארה״ב התמיכתה במאמץ ההגנה שלנו.
RTP1_HD;2024-10-02 07:40:04.0;2024-10-02 07:40:11.0;;;המשטר באיראן לא מבין את דחישותנו להגן על עצמנו ואת דחישותנו לגמול את האחד.
RTP1_HD;2024-10-02 07:40:43.0;2024-10-02 07:40:59.0;;;Terör, saldırganlık hemen yanı başımızdadır. Bedeli her ne olursa olsun, Türkiye İsrail'in karşısında durmaya, dünyayı da bu onurlu duruşa çağırmaya.
RTP1_HD;2024-10-02 07:41:01.0;2024-10-02 07:41:08.0;;;Kamala Harris garante que os Estados Unidos vão tomar todas as medidas necessárias para proteger os interesses dos Estados Unidos.
RTP1_HD;2024-10-02 07:41:19.0;2024-10-02 07:42:02.0;;;to American personnel in the region, American interests, and innocent civilians across the region who suffer at the hands of Iran-based and backed terrorist proxies. We will never hesitate to take whatever action is necessary to defend U.S. forces and interests against Iran and Iran-backed terrorists. And we will continue to work with our allies and partners to disrupt Iran's aggressive behavior and hold them accountable. Thank you. In the United States, there was a television debate between the vice presidential candidates. The Democrat Tim Walz accused Trump of being responsible for nuclear weapons.
RTP1_HD;2024-10-02 07:42:03.0;2024-10-02 07:42:26.0;;;Donald Trump was in office. We'll sometimes hear a revisionist history, but when Donald Trump was in office, it was Donald Trump who we had a coalition of nations that had boxed Iran's nuclear program in, the inability to advance it. Donald Trump pulled that program and put nothing else in its place. So Iran is closer to a nuclear weapon than they were before because of Donald Trump's fickle leadership.
RTP1_HD;2024-10-02 07:42:28.0;2024-10-02 07:42:39.0;;;A resposta da candidata republicana acusou a administração democrata de Biden de apoiar financeiramente o Irã. O desbloqueio das sanções aconteceu quando o Obama era presidente.
RTP1_HD;2024-10-02 07:42:40.0;2024-10-02 07:43:10.0;Politics;Governor Walz, Donald Trump, agent of chaos, stability, effective deterrence, Iran, attack, $100 billion, unfrozen assets, Kamala Harris administration, weapons, allies, United States;We have to remember that as much as Governor Walz just accused Donald Trump of being an agent of chaos, Donald Trump actually delivered stability in the world, and he did it by establishing effective deterrence. People were afraid of stepping out of line. Iran, which launched this attack, has received over $100 billion in unfrozen assets thanks to the Kamala Harris administration. What do they use that money for? They use it to buy weapons that they're now launching against our allies, and God forbid, potentially launching against the United States.
RTP1_HD;2024-10-02 07:43:12.0;2024-10-02 07:43:21.0;Politics;Ucrânia, soldados russos, Vuledar, cidade ucraniana, símbolo da resistência, ponto estratégico, região de Donetsk;Na Ucrânia, soldados russos tomaram Vuledar, a cidade ucraniana era um símbolo da resistência e um ponto estratégico na região de Donetsk.
RTP1_HD;2024-10-02 07:43:41.0;2024-10-02 07:44:33.0;Automotive;8h43, quarta-feira, trânsito, Sandra, acidente grave, Porto, A28, sentido Porto, Viena do Castelo, Ponte Lessa, Lisboa, Eixo Norte-Sul, Camarado Campolide, Tileiras, Santiria da Azóia, Criouça, Algeias, calçada de carris, Serviço Nacional de Informação de Trânsito, Antena URTP, 821-01-00;8h43, manhã de quarta-feira, vamos a mais uma ronda pelo trânsito. Sandra, o acidente grave no Porto ainda está por resolver? Ainda está por resolver e neste momento já não está cortado. Esteve durante algumas horas na A28, sentido Porto, Viena do Castelo. envolveu vários carros e um caminhão, a seguir à Ponte Lessa. Agora só circula por uma via, mas mesmo assim o transito está bastante demorado, bem como todos os acessos à cidade do Porto. E por Lisboa, também temos acidente no Eixo Norte-Sul, Camarado Campolide, em Tileiras. Há um acidente grave em Santiria da Azóia e na Criouça, que vem a Algeias, com um acidente antes da saída para a calçada de carris e todos os acessos muito demorados à cidade de Lisboa. Linha Verde do Serviço Nacional de Informação de Trânsito, Antena URTP, é 821-01-00.
RTP1_HD;2024-10-02 07:44:41.0;2024-10-02 07:44:54.0;Business and Finance;;De acordo com o Instituto Nacional de Estatística, é o mesmo valor de há um ano em 0,1 pontos percentuais, abaixo da taxa de junho e de julho. Neste momento, há em Portugal 347 mil pessoas.
RTP1_HD;2024-10-02 07:45:06.0;2024-10-02 07:45:24.0;;;Acordo com os dados do Banco de Portugal, são menos 975 milhões de euros face ao mês anterior, apesar da desaceleração, o endividamento público em 2024 continua a mostrar um crescimento significativo desde o início do ano. A dívida das administrações públicas cresceu 4,5%.
RTP1_HD;2024-10-02 07:45:33.0;2024-10-02 07:45:44.0;Politics;;A decisão dos liberais surge depois do relatório do Tribunal de Contas ter adiantado que a nacionalização custou mais de 500 milhões de euros aos contribuintes, a nacionalização e reprivatização da FACE.
RTP1_HD;2024-10-02 07:45:44.0;2024-10-02 07:45:53.0;Politics;;que aconteceu durante os governos de António Costa e, por isso, a iniciativa liberal quer ouvir o ex-Primeiro-Ministro e os antigos ministros da Economia César Vieira.
RTP1_HD;2024-10-02 07:46:00.0;2024-10-02 07:46:37.0;Politics;objetivos fundamentais, nacionalização, primeira tentativa de privatização, privatização, Tribunal de Contas, falta de transparência, dinheiro dos contribuintes, 565 milhões de euros;tem três objetivos fundamentais. Primeiro, identificar as condições em que foi feita a nacionalização. Segundo, identificar as condições em que foi feita a primeira tentativa de privatização. E terceiro, identificar as condições em que foi feita a privatização que veio realmente a acontecer. De acordo com o Tribunal de Contas, por todo este processo, prepassa uma ideia de falta de transparência em diversos momentos e de falta de respeito pelo dinheiro dos contribuintes. Eu recordo que estamos a falar de uma responsabilidade para os contribuintes de cerca de 565 milhões de euros no seu máximo.
RTP1_HD;2024-10-02 07:46:39.0;2024-10-02 07:47:33.0;Politics;ministra da Saúde, Parlamento, INEM, PCP, PS, iniciativa liberal Idushega, serviços de urgência, Bloco de Esquerda, Ana Paula Martins, Lei da Morte Medicamente Assistida, Comissão de Saúde, entidade reguladora da saúde, queixas, cuidados de saúde, segurança dos doentes, tempos de espera, Serviço Nacional;A ministra da Saúde vai ser ouvida hoje no Parlamento por causa do INEM. Uma audição a pedido do PCP e do PS houve também o requerimento por parte da iniciativa liberal Idushega sobre o funcionamento dos serviços de urgência. Já o Bloco de Esquerda quer ouvir Ana Paula Martins sobre a regulamentação da Lei da Morte Medicamente Assistida. A audição na Comissão de Saúde está marcada para às 9 da manhã. A entidade reguladora da saúde recebeu quase 230 queixas por dia no primeiro semestre do ano. Foram 41 mil, aumento de 4,5% em relação ao ano passado. Ao todo, foram instaurados quase 52 mil processos. A maioria das queixas estão relacionadas com a dificuldade de acesso aos cuidados de saúde, segurança dos doentes e também os tempos de espera. Quase 65% dizem respeito a unidades do Serviço Nacional.
RTP1_HD;2024-10-02 07:47:37.0;2024-10-02 07:47:52.0;Medical Health;população adulta portuguesa, hipertensão, doentes, medicados, situação controlada, linhas de orientação médica;Estima-se que quase metade da população adulta portuguesa sofre de hipertensão. Só 39% dos doentes é que estão medicados e apenas 11% têm a situação controlada. Entretanto, há novas linhas de orientação médica.
RTP1_HD;2024-10-02 07:47:56.0;2024-10-02 07:48:06.0;Medical Health;Bom Dia Portugal, professor, Vitor Gil, médico cardiologista, orientações, peritos internacionais;Convidado de Bom Dia Portugal, professor Vitor Gil, médico cardiologista. Professor Vitor, muito bom dia. Que orientações são essas? De vez em quando, alguns peritos internacionais.
RTP1_HD;2024-10-02 07:48:07.0;2024-10-02 07:48:55.0;Medical Health;linhas de orientação, Congresso Europeu de Cardiologia, valores normais, orientações americanas, implicação, população, valores controlados, terapêuticas, fármacos, medidas de correção, estilo de vida, hipertensão, 140,90, 14,9;para fazer novas linhas de orientação. Isso já tinha acontecido ano passado, voltou a acontecer este ano. Os resultados foram apresentados por altura do Congresso Europeu de Cardiologia, no fim de agosto e início de setembro. Nunca há coisas muito radicais relativamente às situações anteriores. Mas houve aqui uma aproximação dos valores com as sociedades como normais em relação a orientações americanas que consideravam valores mais baixos. Isto é uma implicação grande para a população, porque pessoas que tinham valores tidos como controlados, é possível que os seus médicos vão tentar insistir em terapêuticas, vão tentar acrescentar fármacos ou tentar propor medidas de correção do estilo de vida adicionais, Porque, de facto, os valores que se consideram agora são poucos mais baixos. Continuamos a considerar hipertensão a partir de 140,90, de 14,9.
RTP1_HD;2024-10-02 07:48:56.0;2024-10-02 07:51:46.0;Medical Health;faixa intermédia, 12 e os 14 de máxima, diabetes, doença genética do colesterol, doença renal, medicadas, guidelines, estilo de vida, medições da pressão arterial, hipertensão descontrolada, sustentabilidade, exercício físico, alimentação, peso excessivo, redução do sal, sal no pão, restaurantes, chefes, medidas invasivas, terapêuticas, tratamento com o CT, veias, artérias renais, hipertensão;Mas há ali uma faixa intermédia, entre os 12 e os 14 de máxima, que é uma faixa que merece uma atenção especial. Por exemplo, pessoas que tenham diabetes, pessoas que tenham uma doença genética do colesterol e perdem o problema familiar, pessoas que tenham doença renal. Essas pessoas são pessoas que, mesmo com esses valores, já estão acima daquilo que E já há indicação para serem medicadas? Já pode haver indicação para serem medicadas. E aquilo que atualmente também se propõe nas guidelines é que perante uma pessoa que tem valores iniciais já dessa ordem, ou um pouco mais altos, se inicialmente tivesse medidas de correção do seu estilo de vida, está-se dois, três meses a ver e se realmente não der resultado, medidas corretivas com o fármaco. Outro aspecto importante é recomendar que as pessoas façam muito medições da pressão arterial em casa ou fora dos consultores. E há uma regra geral para isso? Quantas vezes se deve medir a tensão, Sr. Doutor? Por dia, por semana? Não, não, não. Depende muito de cada situação. Se o senhor está com uma hipertensão descontrolada, tem que medir muitas vezes, mas depois, além, essas regras estão mesmo contempladas na guidelines e, de alguma maneira, o médico faz um plano para os doentes e diz-lhe, olha, deve medir com esta frequência e não com outra. Portanto, para cada doente, há uma... Há uma orientação específica. Uma coisa importante nestas guidelines também é dizer que deve-se reforçar as medidas de sustentabilidade, como eu tinha dito. Há uma coisa que se falava há muito tempo... Nós, que é o Louvido, estamos a falar de quê? De alimentação e de exercício. De exercício físico, alimentação e não ter peso excessivo. A redução do sal da nossa alimentação. Eu acho que já se tomaram medidas como reduzir o sal no pão, mas eu acho que habitualmente na cozinha dos nossos restaurantes há um excesso de sal e eu acho que os nossos chefes têm que pensar nisso. Acha que isso deve ser mesmo regulamentado? É difícil regulamentar, porque, repara, o paladar do chefe ninguém vai regulamentar, Mas pode fazer o esforço deliberado de tentar um pouco menos, pôr um pouco menos de sal. É claro, não é a maior parte das pessoas que comem em restaurantes, mas nas grandes cidades, quase toda a gente agora dá almoço como uma pequena refeição no restaurante. E essa preocupação tem que existir e vai haver impacto. Outro aspecto que é importante é que determinadas medidas mais invasivas, que se discutiu se tinham interesse ou não, são aceitadas agora como possíveis terapêuticas para casos mais resistentes. Estou a falar de um tratamento com o CT, que permite fazer umas alterações nas veias que vão para as artérias renais e, portanto, são alternativas mais radicais, mas que podem ser utilizadas em casos mais recentes. Isso é mais uma coisa que as guidelines também sugerem. Sr. Doutor, obrigada por ter vindo mais uma vez ao Bom Dia Portugal. Hoje olhamos então aqui para estas novas linhas orientadoras por causa da hipertensão.
